UN;PPU;FECHA;HORA;TERM;A14;A15;A16;A17;A18;A14-C1-A;A15-C1-A;A15-C1-B;A15-C1-C;A15-C2-A;A15-C3-A;A16-C1-A;A16-C1-B;A16-C1-C;A16-C2-A;A16-C3-A;A17-C1-A;A17-C1-B;A17-C1-C;A17-C2-A;A17-C3-A;A18-C1-A;A18-C1-B;A18-C1-C;A18-C2-A;A18-C2-B;A18-C3-A;A18-C4-A;OBSERVACION
U9;SPZX47;30-01-2025;12:14:56;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;SHXF26;02-01-2025;13:07:04;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;SJPD89;02-01-2025;13:07:51;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U8;SJPC56;02-01-2025;13:09:17;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;SHXG32;02-01-2025;13:11:11;STA. MARGARITA;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;1;0;
U8;SJPD99;02-01-2025;13:11:28;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U8;SHCY57;03-01-2025;11:11:43;SANTA MARTA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
U8;FLXS51;03-01-2025;11:15:47;SANTA MARTA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;FLXP69;03-01-2025;11:18:13;SANTA MARTA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;FLXP73;03-01-2025;11:21:11;SANTA MARTA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;STGZ85;03-01-2025;11:24:03;SANTA MARTA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;SJPC41;06-01-2025;13:03:01;EL RETIRO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;
U8;SJPC44;06-01-2025;13:03:36;EL RETIRO;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;SJPC52;06-01-2025;13:06:59;EL RETIRO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;SHCY32;06-01-2025;13:07:52;EL RETIRO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;LXDH93;06-01-2025;13:09:53;EL RETIRO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;SHXG87;07-01-2025;14:56:00;CONDELL;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;
U8;LDTG67;07-01-2025;14:56:38;CONDELL;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;LDSX94;07-01-2025;14:59:27;CONDELL;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;LFGW31;07-01-2025;15:00:45;CONDELL;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
U8;LDSX95;07-01-2025;15:00:50;CONDELL;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;LDJW30;07-01-2025;15:02:03;CONDELL;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;SJPD91;08-01-2025;12:49:17;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
U8;SJPC37;08-01-2025;12:50:14;STA. MARGARITA;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;
U8;SHXG34;08-01-2025;12:52:24;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;
U8;SJPC38;08-01-2025;12:53:48;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;
U8;SJPF87;08-01-2025;13:14:52;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;
U8;STHF77;09-01-2025;11:34:20;SANTA MARTA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;STHK36;09-01-2025;11:34:31;SANTA MARTA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;STHC54;09-01-2025;11:34:37;SANTA MARTA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;STHF31;09-01-2025;11:36:03;SANTA MARTA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;SHCY17;13-01-2025;09:51:21;EL RETIRO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;SJPD90;13-01-2025;09:54:51;EL RETIRO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;
U8;SHXD78;13-01-2025;09:56:20;EL RETIRO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;
U8;SJPD94;13-01-2025;10:01:20;EL RETIRO;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;
U8;SHCY39;13-01-2025;10:04:39;EL RETIRO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;
U8;SHXG30;14-01-2025;11:59:27;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;
U8;SHXF28;14-01-2025;12:00:05;STA. MARGARITA;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;SHXF27;14-01-2025;12:07:23;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;
U8;LXDJ25;15-01-2025;10:32:06;EL RETIRO;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;0;
U8;SHXC20;15-01-2025;10:33:36;EL RETIRO;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;
U8;SJPD96;15-01-2025;10:35:58;EL RETIRO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;LXDH94;15-01-2025;10:40:32;EL RETIRO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;
U8;SHCY55;15-01-2025;10:42:18;EL RETIRO;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;LFGW21;15-01-2025;11:10:56;CONDELL;1;0;0;0;0;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;
U8;LFGJ92;15-01-2025;11:13:20;CONDELL;0;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;LDTG63;15-01-2025;11:16:55;CONDELL;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;
U8;LDJW31;15-01-2025;11:17:08;CONDELL;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;LDJV52;15-01-2025;11:20:09;CONDELL;0;1;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U8;LFGJ95;15-01-2025;11:22:49;CONDELL;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;STHF13;15-01-2025;11:26:03;CONDELL;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
U8;SKHG14;15-01-2025;11:29:12;CONDELL;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;LXDJ18;16-01-2025;10:32:08;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;LXDJ31;16-01-2025;10:37:00;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;
U8;LXDH85;16-01-2025;10:40:20;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;
U8;SJPC49;16-01-2025;10:43:34;STA. MARGARITA;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;SJPD92;16-01-2025;10:44:45;STA. MARGARITA;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;
U8;LXDH88;16-01-2025;10:51:36;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
U8;LXDJ26;16-01-2025;10:57:37;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;
U8;SHXG31;16-01-2025;11:03:25;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;
U8;STHJ99;17-01-2025;11:18:53;SANTA MARTA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;LDJW46;17-01-2025;11:18:56;SANTA MARTA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
U8;SHCY64;17-01-2025;11:21:10;SANTA MARTA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;STHJ98;17-01-2025;11:22:29;SANTA MARTA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;SHXF45;17-01-2025;11:24:55;SANTA MARTA;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
U8;SJPC30;20-01-2025;09:20:30;SANTA MARTA;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U8;SHCY36;20-01-2025;09:24:26;SANTA MARTA;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U8;STHR80;20-01-2025;09:27:56;SANTA MARTA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;
U8;SHCY51;20-01-2025;09:31:10;SANTA MARTA;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;SHCY16;20-01-2025;09:34:32;SANTA MARTA;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U8;SKHG90;21-01-2025;12:44:41;CONDELL;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U8;SPZX34;21-01-2025;12:49:10;CONDELL;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;SKHG80;21-01-2025;12:49:58;CONDELL;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U8;SKHG82;21-01-2025;12:52:21;CONDELL;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;SKHG93;21-01-2025;12:52:50;CONDELL;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U8;SJTD56;21-01-2025;12:54:29;CONDELL;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;SHXD76;22-01-2025;12:49:00;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
U8;SJPD95;22-01-2025;12:50:07;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;SHXG17;22-01-2025;12:52:03;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
U8;SHXF30;22-01-2025;12:56:08;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;SJPC48;22-01-2025;13:46:40;STA. MARGARITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;
U8;SKHG59;23-01-2025;13:59:46;EL RETIRO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;LXDJ10;23-01-2025;14:04:10;EL RETIRO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;
U8;SKHG65;23-01-2025;14:07:41;EL RETIRO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;SJPC35;24-01-2025;14:15:27;CONDELL;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;
U8;LDTG66;24-01-2025;14:19:23;CONDELL;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;LDSX94;24-01-2025;14:19:40;CONDELL;1;0;0;0;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;
U8;SJPD91;24-01-2025;14:22:56;CONDELL;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;LDJV52;24-01-2025;14:23:39;CONDELL;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;SHXG17;27-01-2025;12:20:18;STA. MARGARITA;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;SJPC68;27-01-2025;12:20:32;STA. MARGARITA;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;
U8;SHXF27;27-01-2025;12:23:51;STA. MARGARITA;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;
U8;LXDH88;27-01-2025;12:27:48;STA. MARGARITA;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;
U8;SJPD90;27-01-2025;12:29:07;STA. MARGARITA;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U8;SKHF87;28-01-2025;11:26:27;EL RETIRO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;STHF42;28-01-2025;11:27:22;EL RETIRO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U8;STHF62;28-01-2025;11:31:05;EL RETIRO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;
U8;LDJW36;28-01-2025;11:35:45;EL RETIRO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
